Category,Customer_ID,Discount,Market,Order_Date,Order_Priority,Product_ID,Product_Name,Profit,Quantity,Region,Segment,Ship_Date,Ship_Mode,Shipping_Cost,Sub_Category,Year,Market2,weeknum,Ship_Delay,Campaign
Office Supplies,ZC-219104,0.8,US,2014-06-20,Medium,OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",-5.2072,1,Central,Consumer,2014-06-24,Standard Class,0.07,Appliances,2014.0,North America,25,4,1.0
Office Supplies,ZC-219104,0.8,US,2014-06-20,Medium,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,-1.11,1,Central,Consumer,2014-06-24,Standard Class,0.01,Appliances,2014.0,North America,25,4,3.0
Office Supplies,AH-101204,0.8,US,2014-07-03,Medium,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,-8.1096,4,Central,Home Office,2014-07-06,First Class,0.74,Binders,2014.0,North America,27,3,3.0
Office Supplies,ED-138854,0.8,US,2014-08-18,Medium,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,-99.1032,4,Central,Home Office,2014-08-25,Standard Class,3.94,Appliances,2014.0,North America,34,7,0.0
Office Supplies,CC-124754,0.8,US,2014-09-12,Medium,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",-4.2012,2,Central,Consumer,2014-09-17,Standard Class,0.11,Appliances,2014.0,North America,37,5,3.0
Office Supplies,SJ-201254,0.8,US,2014-09-18,High,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,-10.15,5,Central,Home Office,2014-09-23,Second Class,0.69,Binders,2014.0,North America,38,5,0.0
Office Supplies,SC-206954,0.8,US,2014-10-03,Critical,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,-56.0592,6,Central,Corporate,2014-10-05,Second Class,3.49,Appliances,2014.0,North America,40,2,0.0
Office Supplies,SC-206954,0.8,US,2014-10-03,Critical,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,-38.8212,2,Central,Corporate,2014-10-05,Second Class,2.84,Appliances,2014.0,North America,40,2,0.0
Office Supplies,JK-157304,0.8,US,2014-10-08,Medium,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,-6.36,5,Central,Consumer,2014-10-12,Standard Class,0.23,Binders,2014.0,North America,41,4,1.0
Office Supplies,CC-123704,0.8,US,2014-11-07,Medium,OFF-BI-10000145,Zipper Ring Binder Pockets,-1.9344,2,Central,Consumer,2014-11-13,Standard Class,0.11,Binders,2014.0,North America,45,6,3.0
Office Supplies,ME-173204,0.8,US,2014-11-14,High,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,-24.7086,6,Central,Home Office,2014-11-19,Second Class,2.17,Appliances,2014.0,North America,46,5,0.0
Office Supplies,TC-212954,0.8,US,2014-11-15,High,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,-32.985,5,Central,Consumer,2014-11-17,Second Class,5.12,Binders,2014.0,North America,46,2,0.0
Office Supplies,NC-184154,0.8,US,2014-11-20,High,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,-2287.782,6,Central,Consumer,2014-11-22,First Class,263.47,Binders,2014.0,North America,47,2,0.0
Office Supplies,RO-197804,0.8,US,2014-11-26,Medium,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,-179.776,5,Central,Consumer,2014-12-01,Standard Class,4.99,Appliances,2014.0,North America,48,5,0.0
Office Supplies,JS-160304,0.8,US,2014-12-03,High,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,-766.012,5,Central,Consumer,2014-12-05,Second Class,29.61,Appliances,2014.0,North America,49,2,0.0
Office Supplies,KB-166004,0.8,US,2014-12-10,Medium,OFF-BI-10004182,Economy Binders,-1.9344,3,Central,Corporate,2014-12-12,First Class,0.1,Binders,2014.0,North America,50,2,3.0
Office Supplies,AG-103304,0.8,US,2014-12-23,Medium,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",-9.8115,5,Central,Consumer,2014-12-27,Standard Class,0.42,Binders,2014.0,North America,52,4,3.0
Furniture,GW-146054,0.3,US,2011-03-01,Medium,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,-43.0296,3,Central,Consumer,2011-03-07,Standard Class,32.7,Tables,2011.0,North America,10,6,0.0
Furniture,KM-167204,0.3,US,2011-04-18,Medium,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,-18.1176,3,Central,Consumer,2011-04-22,Standard Class,30.33,Chairs,2011.0,North America,17,4,0.0
Furniture,SV-203654,0.3,US,2011-04-20,High,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,-95.67,5,Central,Consumer,2011-04-22,Second Class,128.29,Tables,2011.0,North America,17,2,0.0
Furniture,SV-203654,0.3,US,2011-04-20,High,FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,-131.951,2,Central,Consumer,2011-04-22,Second Class,33.53,Tables,2011.0,North America,17,2,0.0
Furniture,KH-163604,0.3,US,2011-05-21,Critical,FUR-CH-10003396,Global Deluxe Steno Chair,-29.2524,2,Central,Consumer,2011-05-23,Second Class,22.28,Chairs,2011.0,North America,21,2,0.0
Technology,AG-105254,0.4,US,2011-09-02,Medium,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,-121.2705,3,Central,Corporate,2011-09-07,Standard Class,44.72,Machines,2011.0,North America,36,5,0.0
Furniture,SZ-200354,0.3,US,2011-09-07,Medium,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",-22.948,1,Central,Home Office,2011-09-10,First Class,19.62,Tables,2011.0,North America,37,3,0.0
Furniture,KT-164654,0.3,US,2011-09-08,Medium,FUR-CH-10004287,SAFCO Arco Folding Chair,-13.81,5,Central,Consumer,2011-09-15,Standard Class,49.11,Chairs,2011.0,North America,37,7,0.0
Technology,SB-202904,0.4,US,2011-09-19,Medium,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,-509.997,3,Central,Corporate,2011-09-21,Second Class,380.77,Machines,2011.0,North America,39,2,0.0
Technology,SB-202904,0.4,US,2011-09-19,Medium,TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,-251.9958,7,Central,Corporate,2011-09-21,Second Class,208.09,Machines,2011.0,North America,39,2,0.0
Furniture,MT-180704,0.32,US,2011-09-25,Medium,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,-97.2312,2,Central,Home Office,2011-09-30,Standard Class,22.69,Bookcases,2011.0,North America,40,5,0.0
Furniture,EB-141704,0.6,US,2011-10-17,Critical,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,-1.5936,2,Central,Consumer,2011-10-19,Second Class,1.26,Furnishings,2011.0,North America,43,2,3.0
Furniture,SC-207254,0.3,US,2011-11-07,Medium,FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",0.0,4,Central,Consumer,2011-11-12,Standard Class,32.98,Chairs,2011.0,North America,46,5,3.0
Furniture,DB-129703,0.32,US,2011-11-12,Medium,FUR-BO-10004467,Bestar Classic Bookcase,-12.9987,1,Central,Corporate,2011-11-16,Standard Class,6.44,Bookcases,2011.0,North America,46,4,0.0
Furniture,DK-128354,0.3,US,2011-11-23,Critical,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,-35.5136,2,Central,Corporate,2011-11-26,Second Class,31.54,Chairs,2011.0,North America,48,3,0.0
Furniture,JE-157454,0.6,US,2011-11-26,Medium,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",-14.475,5,Central,Consumer,2011-12-01,Second Class,1.35,Furnishings,2011.0,North America,48,5,0.0
Technology,BT-116804,0.4,US,2011-11-28,High,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,-199.77,5,Central,Consumer,2011-12-02,Standard Class,112.39,Machines,2011.0,North America,49,4,0.0
Furniture,MC-176054,0.3,US,2011-12-01,Critical,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,-19.2588,3,Central,Corporate,2011-12-03,Second Class,123.32,Chairs,2011.0,North America,49,2,0.0
Furniture,LF-171854,0.6,US,2011-12-06,High,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,-14.3856,3,Central,Consumer,2011-12-08,Second Class,4.26,Furnishings,2011.0,North America,50,2,0.0
Furniture,AD-101804,0.3,US,2011-12-26,High,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,-8.5794,3,Central,Home Office,2011-12-28,Second Class,58.54,Chairs,2011.0,North America,53,2,3.0
Furniture,CM-127154,0.32,US,2012-03-01,High,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",-36.1176,6,Central,Corporate,2012-03-04,First Class,131.64,Bookcases,2012.0,North America,9,3,0.0
Furniture,CM-126554,0.32,US,2012-03-19,Critical,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",-67.6704,4,Central,Home Office,2012-03-22,First Class,101.49,Bookcases,2012.0,North America,12,3,0.0
Furniture,JD-160604,0.3,US,2012-03-23,Medium,FUR-CH-10003396,Global Deluxe Steno Chair,-29.2524,2,Central,Consumer,2012-03-29,Standard Class,7.97,Chairs,2012.0,North America,12,6,0.0
Furniture,EB-137054,0.6,US,2012-03-31,Medium,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,-7.833,3,Central,Corporate,2012-04-05,Standard Class,0.64,Furnishings,2012.0,North America,13,5,3.0
Furniture,PW-192404,0.3,US,2012-04-26,Medium,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,-5.8346,2,Central,Consumer,2012-04-30,Standard Class,33.59,Chairs,2012.0,North America,17,4,3.0
Furniture,JG-151604,0.6,US,2012-05-12,Medium,FUR-FU-10000175,DAX Wood Document Frame.,-15.9268,4,Central,Consumer,2012-05-17,Standard Class,0.55,Furnishings,2012.0,North America,19,5,0.0
Furniture,MV-174854,0.6,US,2012-06-25,High,FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",-20.7306,9,Central,Consumer,2012-06-28,First Class,22.0,Furnishings,2012.0,North America,26,3,0.0
Furniture,RP-192704,0.32,US,2012-08-06,Medium,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,-114.0174,3,Central,Corporate,2012-08-10,Standard Class,19.92,Bookcases,2012.0,North America,32,4,0.0
Furniture,MC-181004,0.6,US,2012-08-25,High,FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",-16.5858,2,Central,Consumer,2012-08-25,Same Day,1.16,Furnishings,2012.0,North America,34,0,0.0
Furniture,MC-181004,0.6,US,2012-08-25,High,FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,-3.94,5,Central,Consumer,2012-08-25,Same Day,1.84,Furnishings,2012.0,North America,34,0,3.0
Furniture,SF-209654,0.6,US,2012-09-17,High,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,-10.4196,2,Central,Corporate,2012-09-21,Standard Class,3.44,Furnishings,2012.0,North America,38,4,0.0
Furniture,SV-208154,0.6,US,2012-09-21,High,FUR-FU-10001706,Longer-Life Soft White Bulbs,-1.4784,4,Central,Corporate,2012-09-24,First Class,1.29,Furnishings,2012.0,North America,38,3,3.0
Furniture,AG-104954,0.3,US,2012-10-24,Low,FUR-TA-10002607,KI Conference Tables,-69.4722,7,Central,Corporate,2012-10-30,Standard Class,28.84,Tables,2012.0,North America,43,6,0.0
Furniture,AB-101054,0.6,US,2012-11-07,Medium,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,-84.448,5,Central,Consumer,2012-11-12,Standard Class,4.42,Furnishings,2012.0,North America,45,5,0.0
Technology,AB-101054,0.4,US,2012-11-07,Medium,TEC-MA-10001016,Canon PC170 Desktop Personal Copier,33.5895,3,Central,Consumer,2012-11-12,Standard Class,18.31,Machines,2012.0,North America,45,5,1.0
Furniture,PO-188504,0.32,US,2012-11-13,High,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",-18.0588,3,Central,Consumer,2012-11-17,Standard Class,54.03,Bookcases,2012.0,North America,46,4,0.0
Furniture,NM-185204,0.6,US,2012-12-01,Medium,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",-4.0128,4,Central,Consumer,2012-12-02,Same Day,0.79,Furnishings,2012.0,North America,48,1,3.0
Furniture,RB-197054,0.3,US,2012-12-26,Medium,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",-90.3762,3,Central,Home Office,2012-12-31,Standard Class,12.17,Chairs,2012.0,North America,52,5,0.0
Furniture,SN-207104,0.32,US,2012-12-27,Medium,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",-46.9764,3,Central,Home Office,2012-12-31,Standard Class,10.68,Bookcases,2012.0,North America,52,4,0.0
Furniture,SN-207104,0.3,US,2012-12-27,Medium,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",-15.147,3,Central,Home Office,2012-12-31,Standard Class,22.75,Chairs,2012.0,North America,52,4,0.0
Furniture,NS-186404,0.6,US,2013-02-02,Medium,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",-77.4732,2,Central,Corporate,2013-02-08,Standard Class,6.12,Furnishings,2013.0,North America,5,6,0.0
Furniture,MH-174404,0.3,US,2013-02-08,Low,FUR-CH-10001270,Harbour Creations Steel Folding Chair,0.0,4,Central,Corporate,2013-02-15,Standard Class,33.38,Chairs,2013.0,North America,6,7,3.0
Furniture,DW-135404,0.6,US,2013-02-27,High,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,-6.8816,2,Central,Consumer,2013-03-03,Standard Class,3.32,Furnishings,2013.0,North America,9,4,3.0
Furniture,DM-129554,0.3,US,2013-03-22,High,FUR-TA-10004767,Safco Drafting Table,-1.4196,2,Central,Corporate,2013-03-26,Standard Class,7.01,Tables,2013.0,North America,12,4,3.0
Furniture,ZC-219104,0.3,US,2013-04-09,High,FUR-CH-10004540,Global Chrome Stack Chair,-4.1136,4,Central,Consumer,2013-04-13,Standard Class,13.28,Chairs,2013.0,North America,15,4,3.0
Furniture,TH-211154,0.3,US,2013-04-19,Medium,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",-93.4724,4,Central,Corporate,2013-04-24,Standard Class,19.76,Chairs,2013.0,North America,16,5,0.0
Furniture,TH-211154,0.6,US,2013-04-19,Medium,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",-67.137,5,Central,Corporate,2013-04-24,Standard Class,9.86,Furnishings,2013.0,North America,16,5,0.0
Furniture,AW-109304,0.3,US,2013-06-13,Medium,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,-119.2312,2,Central,Home Office,2013-06-17,Second Class,28.01,Chairs,2013.0,North America,24,4,0.0
Furniture,AW-109304,0.6,US,2013-06-13,Medium,FUR-FU-10001424,Dax Clear Box Frame,-4.5396,2,Central,Home Office,2013-06-17,Second Class,1.1,Furnishings,2013.0,North America,24,4,3.0
Furniture,LC-171404,0.3,US,2013-06-26,High,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",-6.089,2,Central,Consumer,2013-06-28,Second Class,7.87,Chairs,2013.0,North America,26,2,3.0
Furniture,LC-171404,0.6,US,2013-06-26,High,FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,-26.1696,2,Central,Consumer,2013-06-28,Second Class,4.39,Furnishings,2013.0,North America,26,2,0.0
Furniture,MC-174254,0.6,US,2013-07-17,High,FUR-FU-10001940,Staples,-3.8208,3,Central,Corporate,2013-07-19,Second Class,0.42,Furnishings,2013.0,North America,29,2,3.0
Furniture,MA-175604,0.6,US,2013-08-19,Critical,FUR-FU-10000320,OIC Stacking Trays,-2.1376,4,Central,Home Office,2013-08-21,Second Class,1.75,Furnishings,2013.0,North America,34,2,3.0
Furniture,MA-175604,0.6,US,2013-08-19,Critical,FUR-FU-10001940,Staples,-3.8208,3,Central,Home Office,2013-08-21,Second Class,2.28,Furnishings,2013.0,North America,34,2,3.0
Furniture,EM-138254,0.6,US,2013-09-06,High,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",-11.6622,3,Central,Corporate,2013-09-08,First Class,3.16,Furnishings,2013.0,North America,36,2,0.0
Furniture,AG-106754,0.32,US,2013-09-09,Critical,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",-317.1528,4,Central,Consumer,2013-09-11,Second Class,469.16,Bookcases,2013.0,North America,37,2,0.0
Furniture,KT-164804,0.3,US,2013-09-11,High,FUR-TA-10004086,KI Adjustable-Height Table,-34.392,5,Central,Consumer,2013-09-15,Second Class,33.29,Tables,2013.0,North America,37,4,0.0
Furniture,LR-170354,0.3,US,2013-09-27,High,FUR-CH-10000513,High-Back Leather Manager's Chair,-136.4895,5,Central,Corporate,2013-10-01,Standard Class,50.36,Chairs,2013.0,North America,39,4,0.0
Furniture,BW-111104,0.6,US,2013-10-09,Medium,FUR-FU-10004909,Contemporary Wood/Metal Frame,-32.32,8,Central,Corporate,2013-10-15,Standard Class,4.13,Furnishings,2013.0,North America,41,6,0.0
Furniture,CM-124454,0.3,US,2013-10-21,Medium,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,-14.5764,1,Central,Consumer,2013-10-25,Second Class,4.94,Chairs,2013.0,North America,43,4,0.0
Furniture,SM-200054,0.6,US,2013-11-05,High,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",-5.688,3,Central,Consumer,2013-11-09,Standard Class,1.27,Furnishings,2013.0,North America,45,4,3.0
Furniture,SM-200054,0.6,US,2013-11-05,High,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",-84.2928,4,Central,Consumer,2013-11-09,Standard Class,2.08,Furnishings,2013.0,North America,45,4,0.0
Furniture,EP-139154,0.32,US,2013-11-06,Medium,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,-225.0976,7,Central,Consumer,2013-11-10,Standard Class,70.53,Bookcases,2013.0,North America,45,4,0.0
Furniture,EP-139154,0.3,US,2013-11-06,Medium,FUR-TA-10002774,Laminate Occasional Tables,-160.2952,8,Central,Consumer,2013-11-10,Standard Class,94.65,Tables,2013.0,North America,45,4,0.0
Furniture,EH-139454,0.6,US,2013-11-20,Medium,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",-0.7566,2,Central,Consumer,2013-11-25,Standard Class,0.17,Furnishings,2013.0,North America,47,5,3.0
Furniture,DW-131954,0.3,US,2013-11-21,Low,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",-77.333,5,Central,Corporate,2013-11-28,Standard Class,44.49,Chairs,2013.0,North America,47,7,0.0
Furniture,DW-131954,0.6,US,2013-11-21,Low,FUR-FU-10000023,Eldon Wave Desk Accessories,-2.8272,3,Central,Corporate,2013-11-28,Standard Class,0.99,Furnishings,2013.0,North America,47,7,3.0
Furniture,MY-182954,0.32,US,2013-12-03,High,FUR-BO-10003893,Sauder Camden County Collection Library,-137.976,10,Central,Corporate,2013-12-05,Second Class,49.41,Bookcases,2013.0,North America,49,2,0.0
Furniture,LA-167804,0.6,US,2013-12-24,Medium,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",-0.7566,2,Central,Corporate,2013-12-27,Second Class,0.21,Furnishings,2013.0,North America,52,3,3.0
Furniture,TP-214154,0.6,US,2014-02-10,Medium,FUR-FU-10000550,Stacking Trays by OIC,-2.6892,2,Central,Consumer,2014-02-15,Standard Class,0.05,Furnishings,2014.0,North America,7,5,3.0
Furniture,CR-128204,0.32,US,2014-02-18,Medium,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",-17.0274,1,Central,Home Office,2014-02-20,First Class,14.48,Bookcases,2014.0,North America,8,2,0.0
Furniture,TT-214604,0.6,US,2014-03-05,High,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",-77.625,5,Central,Home Office,2014-03-07,Second Class,16.58,Furnishings,2014.0,North America,10,2,0.0
Furniture,CJ-120104,0.32,US,2014-03-28,High,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",-30.098,5,Central,Consumer,2014-04-02,Standard Class,155.64,Bookcases,2014.0,North America,13,5,0.0
Furniture,CJ-120104,0.3,US,2014-03-28,High,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,-8.5794,3,Central,Consumer,2014-04-02,Standard Class,43.19,Chairs,2014.0,North America,13,5,3.0
Furniture,CJ-120104,0.3,US,2014-03-28,High,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",-66.3916,2,Central,Consumer,2014-04-02,Standard Class,22.73,Chairs,2014.0,North America,13,5,0.0
Furniture,GT-147104,0.3,US,2014-05-15,High,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,-12.849,5,Central,Consumer,2014-05-16,First Class,149.73,Chairs,2014.0,North America,20,1,0.0
Furniture,HZ-149504,0.6,US,2014-05-30,Medium,FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,-52.3392,4,Central,Consumer,2014-06-06,Standard Class,5.95,Furnishings,2014.0,North America,22,7,0.0
Technology,FH-142754,0.4,US,2014-07-04,Medium,TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,49.761,3,Central,Corporate,2014-07-07,Second Class,40.78,Machines,2014.0,North America,27,3,1.0
Furniture,ED-138854,0.3,US,2014-08-18,Medium,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,-2.1312,4,Central,Home Office,2014-08-25,Standard Class,2.72,Chairs,2014.0,North America,34,7,2.0
Furniture,ED-138854,0.6,US,2014-08-18,Medium,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,-22.2388,2,Central,Home Office,2014-08-25,Standard Class,1.24,Furnishings,2014.0,North America,34,7,0.0
Furniture,CC-124754,0.3,US,2014-09-12,Medium,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,-65.853,5,Central,Consumer,2014-09-17,Standard Class,25.32,Tables,2014.0,North America,37,5,0.0
